Vendor,GRAPHTEC Corporation,,,,,,,,
Model,GL240,,,,,,,,
Firmware,Ver1.27,,,,,,,,
Software," ""Ver1.20""",,,,,,,,
MaxChannel,10CH,,,,,,,,
GSStartCH,,,,,,,,,
WLStartCH,10CH,,,,,,,,
Sampling,2s,,,,,,,,
Total data points,1857,,,,,,,,
Trigger,0,,,,,,,,
Start time,1/8/2020,17:07:08,,,,,,,
Stop time,1/8/2020,18:09:03,,,,,,,
Trigger time,1/8/2020,17:07:11,,,,,,,
AC Mode, AC1_2, AC1_2,,,,,,,
Logic/Pulse,Off,Off,,,,,,,
Amp setting,,,,,,,,,
CH, Signal name, AMP, Input, Range, Temp Range, Filter, Span,,
CH1,C/C,M,DC,1-5V,,Off,15000,0,psi
CH2,HS ICV 2/3,M,DC,1-5V,,Off,15000,0,psi
CH3,LVO 1/3,M,DC,1-5V,,Off,15000,0,psi
CH4,HS ICV 3/3,M,DC,1-5V,,Off,15000,0,psi
CH5,Anvil,M,DC,1-5V,,Off,15000,0,psi
Data,,,,,,,,,
No., Date&Time, ms,CH1,CH2,CH3,CH4,CH5,Alarm1,AlarmOut
NO.,Time,ms,psi,psi,psi,psi,psi,A1234567890,A123456789
79,1/8/2020 17:09,0,-15,397,-15,-19,-18,LLLLLLLLLL,LLLLLLLLL
80,1/8/2020 17:09,0,-15,391,-15,-19,-19,LLLLLLLLLL,LLLLLLLLL
81,1/8/2020 17:09,0,-15,398,-14,-19,-18,LLLLLLLLLL,LLLLLLLLL
82,1/8/2020 17:09,0,-15,853,-15,-19,-18,LLLLLLLLLL,LLLLLLLLL
83,1/8/2020 17:09,0,-15,1157,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
84,1/8/2020 17:09,0,-15,864,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
85,1/8/2020 17:09,0,-15,768,-14,-18,-19,LLLLLLLLLL,LLLLLLLLL
86,1/8/2020 17:10,0,-16,713,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
87,1/8/2020 17:10,0,-15,694,-14,-20,-19,LLLLLLLLLL,LLLLLLLLL
88,1/8/2020 17:10,0,-15,731,-14,-18,-20,LLLLLLLLLL,LLLLLLLLL
89,1/8/2020 17:10,0,-16,759,-15,-19,-19,LLLLLLLLLL,LLLLLLLLL
90,1/8/2020 17:10,0,-15,750,-14,-19,-18,LLLLLLLLLL,LLLLLLLLL
91,1/8/2020 17:10,0,-15,768,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
92,1/8/2020 17:10,0,-15,782,-14,-19,-17,LLLLLLLLLL,LLLLLLLLL
93,1/8/2020 17:10,0,-15,773,-14,-18,-19,LLLLLLLLLL,LLLLLLLLL
94,1/8/2020 17:10,0,-15,780,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
95,1/8/2020 17:10,0,-15,805,-14,-18,-20,LLLLLLLLLL,LLLLLLLLL
96,1/8/2020 17:10,0,-15,777,-14,-19,-18,LLLLLLLLLL,LLLLLLLLL
97,1/8/2020 17:10,0,-15,722,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
98,1/8/2020 17:10,0,-15,685,-14,-19,-20,LLLLLLLLLL,LLLLLLLLL
99,1/8/2020 17:10,0,-15,656,-14,-18,-19,LLLLLLLLLL,LLLLLLLLL
100,1/8/2020 17:10,0,-15,634,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
101,1/8/2020 17:10,0,-15,613,-14,-18,-19,LLLLLLLLLL,LLLLLLLLL
102,1/8/2020 17:10,0,-15,596,-14,-21,-19,LLLLLLLLLL,LLLLLLLLL
103,1/8/2020 17:10,0,-15,579,-12,-19,-19,LLLLLLLLLL,LLLLLLLLL
104,1/8/2020 17:10,0,-15,565,-14,-19,-18,LLLLLLLLLL,LLLLLLLLL
105,1/8/2020 17:10,0,-15,553,-15,-19,-19,LLLLLLLLLL,LLLLLLLLL
106,1/8/2020 17:10,0,-16,539,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
107,1/8/2020 17:10,0,-15,528,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
108,1/8/2020 17:10,0,-15,516,-13,-19,-20,LLLLLLLLLL,LLLLLLLLL
109,1/8/2020 17:10,0,-15,505,-14,-19,-18,LLLLLLLLLL,LLLLLLLLL
110,1/8/2020 17:10,0,-15,495,-13,-20,-19,LLLLLLLLLL,LLLLLLLLL
111,1/8/2020 17:10,0,-15,849,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
112,1/8/2020 17:10,0,-15,832,-13,-18,-20,LLLLLLLLLL,LLLLLLLLL
113,1/8/2020 17:10,0,-15,714,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
114,1/8/2020 17:10,0,-15,657,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
115,1/8/2020 17:10,0,-15,622,-13,-19,-20,LLLLLLLLLL,LLLLLLLLL
116,1/8/2020 17:11,0,-16,595,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
117,1/8/2020 17:11,0,-15,574,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
118,1/8/2020 17:11,0,-16,556,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
119,1/8/2020 17:11,0,-15,540,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
120,1/8/2020 17:11,0,-15,528,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
121,1/8/2020 17:11,0,-15,515,-13,-19,-18,LLLLLLLLLL,LLLLLLLLL
122,1/8/2020 17:11,0,-15,502,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
123,1/8/2020 17:11,0,-15,492,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
124,1/8/2020 17:11,0,-15,481,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
125,1/8/2020 17:11,0,-15,472,-14,-19,-19,LLLLLLLLLL,LLLLLLLLL
126,1/8/2020 17:11,0,-15,882,-13,-19,-18,LLLLLLLLLL,LLLLLLLLL
127,1/8/2020 17:11,0,-15,878,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
128,1/8/2020 17:11,0,-15,819,-14,-19,-20,LLLLLLLLLL,LLLLLLLLL
129,1/8/2020 17:11,0,-15,896,-13,-19,-20,LLLLLLLLLL,LLLLLLLLL
130,1/8/2020 17:11,0,-15,810,-13,-18,-19,LLLLLLLLLL,LLLLLLLLL
131,1/8/2020 17:11,0,-15,801,-13,-19,-18,LLLLLLLLLL,LLLLLLLLL
132,1/8/2020 17:11,0,-15,865,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
133,1/8/2020 17:11,0,-15,808,-13,-18,-19,LLLLLLLLLL,LLLLLLLLL
134,1/8/2020 17:11,0,-15,801,-13,-20,-20,LLLLLLLLLL,LLLLLLLLL
135,1/8/2020 17:11,0,-15,848,-13,-18,-19,LLLLLLLLLL,LLLLLLLLL
136,1/8/2020 17:11,0,-15,774,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
137,1/8/2020 17:11,0,-15,755,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
138,1/8/2020 17:11,0,-15,738,-11,-18,-19,LLLLLLLLLL,LLLLLLLLL
139,1/8/2020 17:11,0,-15,731,-12,-19,-19,LLLLLLLLLL,LLLLLLLLL
140,1/8/2020 17:11,0,-15,722,-13,-20,-19,LLLLLLLLLL,LLLLLLLLL
141,1/8/2020 17:11,0,-15,848,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
142,1/8/2020 17:11,0,-15,747,-13,-20,-17,LLLLLLLLLL,LLLLLLLLL
143,1/8/2020 17:11,0,-15,732,-12,-18,-19,LLLLLLLLLL,LLLLLLLLL
144,1/8/2020 17:11,0,-15,728,-12,-18,-19,LLLLLLLLLL,LLLLLLLLL
145,1/8/2020 17:11,0,-15,726,-13,-20,-19,LLLLLLLLLL,LLLLLLLLL
146,1/8/2020 17:12,0,-14,819,-12,-18,-18,LLLLLLLLLL,LLLLLLLLL
147,1/8/2020 17:12,0,-15,742,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
148,1/8/2020 17:12,0,-15,730,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
149,1/8/2020 17:12,0,-15,720,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
150,1/8/2020 17:12,0,-15,719,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
151,1/8/2020 17:12,0,-15,801,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
152,1/8/2020 17:12,0,-15,744,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
153,1/8/2020 17:12,0,-15,728,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
154,1/8/2020 17:12,0,-15,725,-13,-19,-19,LLLLLLLLLL,LLLLLLLLL
155,1/8/2020 17:12,0,-15,720,-12,-19,-20,LLLLLLLLLL,LLLLLLLLL
156,1/8/2020 17:12,0,-16,783,-12,-19,-20,LLLLLLLLLL,LLLLLLLLL
157,1/8/2020 17:12,0,-15,740,-12,-19,-19,LLLLLLLLLL,LLLLLLLLL
158,1/8/2020 17:12,0,-15,746,-12,-18,-19,LLLLLLLLLL,LLLLLLLLL
159,1/8/2020 17:12,0,-15,741,-13,-19,-18,LLLLLLLLLL,LLLLLLLLL
160,1/8/2020 17:12,0,-15,698,-12,-18,-19,LLLLLLLLLL,LLLLLLLLL
161,1/8/2020 17:12,0,-15,668,-12,-20,-19,LLLLLLLLLL,LLLLLLLLL
162,1/8/2020 17:12,0,-15,647,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
163,1/8/2020 17:12,0,-15,627,-12,-18,-19,LLLLLLLLLL,LLLLLLLLL
164,1/8/2020 17:12,0,-15,610,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
165,1/8/2020 17:12,0,-15,596,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
166,1/8/2020 17:12,0,-15,581,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
167,1/8/2020 17:12,0,-15,569,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
168,1/8/2020 17:12,0,-15,556,-11,-18,-18,LLLLLLLLLL,LLLLLLLLL
169,1/8/2020 17:12,0,-14,545,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
170,1/8/2020 17:12,0,-15,533,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
171,1/8/2020 17:12,0,-15,524,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
172,1/8/2020 17:12,0,-14,515,-11,-18,-18,LLLLLLLLLL,LLLLLLLLL
173,1/8/2020 17:12,0,-15,505,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
174,1/8/2020 17:12,0,-14,498,-10,-19,-19,LLLLLLLLLL,LLLLLLLLL
175,1/8/2020 17:12,0,-15,488,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
176,1/8/2020 17:13,0,-15,479,-12,-19,-19,LLLLLLLLLL,LLLLLLLLL
177,1/8/2020 17:13,0,-15,472,-11,-18,-18,LLLLLLLLLL,LLLLLLLLL
178,1/8/2020 17:13,0,-15,463,-12,-19,-18,LLLLLLLLLL,LLLLLLLLL
179,1/8/2020 17:13,0,-15,456,-11,-18,-18,LLLLLLLLLL,LLLLLLLLL
180,1/8/2020 17:13,0,-15,448,-10,-19,-19,LLLLLLLLLL,LLLLLLLLL
